userid,foodid,rating
17101026,49,4
17101026,25,2
17101026,49,5
17101026,2,3
17101026,12,4
17101026,37,3
17101026,52,4
17101026,30,5
17101026,28,5
17101026,52,3
17101026,29,1
17101026,59,1
17101026,45,5
17101026,37,5
17101026,19,1
17101026,49,4
17101026,49,3
17101026,11,1
17101026,62,5
17101026,7,2
17101026,5,4
17101027,15,5
17101027,53,5
17101027,3,4
17101027,55,1
17101027,60,5
17101027,33,5
17101027,4,4
17101027,24,4
17101027,30,1
17101027,40,5
17101027,13,4
17101027,62,3
17101027,2,2
17101027,32,3
17101027,4,4
17101027,54,2
17101027,40,2
17101027,6,3
17101027,34,3
17101027,1,3
17101027,60,3
17101027,48,2
17101027,11,3
17101027,32,1
17101027,44,2
17101027,6,4
17101027,35,3
17101027,48,3
17101027,55,5
17101027,40,3
17101028,42,5
17101028,19,3
17101028,39,4
17101028,52,5
17101028,33,2
17101028,7,5
17101028,21,1
17101028,51,2
17101028,20,4
17101028,15,1
17101028,36,4
17101028,18,5
17101028,5,2
17101028,40,4
17101028,31,4
17101028,34,2
17101028,43,4
17101028,14,1
17101028,29,1
17101028,48,3
17101028,56,1
17101028,56,2
17101028,15,4
17101028,48,5
17101028,31,4
17101028,14,5
17101028,24,1
17101028,60,1
17101028,10,2
17101028,6,1
17101029,43,5
17101029,45,1
17101029,23,4
17101029,30,1
17101029,41,3
17101029,54,1
17101029,17,4
17101029,12,1
17101029,32,4
17101029,56,3
17101029,47,4
17101029,35,2
17101029,23,4
17101029,1,4
17101029,4,4
17101029,6,5
17101029,61,5
17101029,45,4
17101029,55,4
17101029,54,2
17101029,39,2
17101029,10,5
17101029,46,4
17101029,12,4
17101029,6,4
17101029,41,3
17101029,40,5
17101029,34,1
17101029,13,2
17101029,46,1
17101030,8,5
17101030,63,5
17101030,2,2
17101030,10,2
17101030,41,3
17101030,57,3
17101030,13,1
17101030,25,1
17101030,60,4
17101030,3,3
17101030,55,4
17101030,59,3
17101030,52,3
17101030,23,1
17101030,23,5
17101030,9,3
17101030,14,3
17101030,18,5
17101030,15,1
17101030,59,3
17101030,32,1
17101030,26,4
17101030,48,2
17101030,56,1
17101030,55,2
17101030,4,4
17101030,28,2
17101030,56,4
17101030,41,3
17101030,55,5
17101031,16,1
17101031,46,1
17101031,20,1
17101031,27,5
17101031,58,3
17101031,35,1
17101031,30,4
17101031,7,5
17101031,19,4
17101031,40,2
17101031,11,1
17101031,29,1
17101031,57,4
17101031,33,5
17101031,24,4
17101031,7,2
17101031,30,2
17101031,51,4
17101031,20,3
17101031,21,5
17101031,31,3
17101031,58,4
17101031,7,2
17101031,17,5
17101031,33,5
17101031,62,2
17101031,9,5
17101031,19,5
17101031,28,2
17101031,3,5
17101032,22,2
17101032,15,2
17101032,58,5
17101032,10,4
17101032,7,2
17101032,3,1
17101032,45,1
17101032,22,3
17101032,8,5
17101032,12,2
17101032,60,4
17101032,25,1
17101032,15,3
17101032,31,3
17101032,15,5
17101032,63,1
17101032,48,2
17101032,51,1
17101032,62,5
17101032,10,5
17101032,7,4
17101032,10,2
17101032,21,2
17101032,15,2
17101032,1,5
17101032,57,1
17101032,13,1
17101032,62,5
17101032,36,3
17101032,49,5
17101033,34,4
17101033,51,1
17101033,8,2
17101033,6,4
17101033,17,3
17101033,63,1
17101033,46,5
17101033,46,2
17101033,10,2
17101033,9,3
17101033,46,5
17101033,60,3
17101033,13,3
17101033,35,3
17101033,37,1
17101033,43,5
17101033,31,2
17101033,24,1
17101033,35,4
17101033,11,5
17101033,56,1
17101033,49,3
17101033,13,5
17101033,33,3
17101033,60,4
17101033,35,4
17101033,41,2
17101033,36,5
17101033,30,5
17101033,38,1
17101034,22,1
17101034,2,4
17101034,11,1
17101034,26,5
17101034,17,4
17101034,28,5
17101034,62,2
17101034,26,5
17101034,9,2
17101034,34,4
17101034,3,2
17101034,62,2
17101034,56,2
17101034,1,2
17101034,11,4
17101034,27,4
17101034,1,2
17101034,17,4
17101034,17,4
17101034,60,3
17101034,48,5
17101034,29,2
17101034,40,2
17101034,20,5
17101034,21,3
17101034,25,4
17101034,4,5
17101034,23,1
17101034,22,3
17101034,28,3
17101035,50,4
17101035,28,4
17101035,31,1
17101035,16,2
17101035,24,2
17101035,59,4
17101035,5,4
17101035,59,1
17101035,19,3
17101035,32,5
17101035,2,2
17101035,61,1
17101035,9,2
17101035,41,4
17101035,29,5
17101035,30,2
17101035,37,5
17101035,50,2
17101035,25,1
17101035,13,2
17101035,31,1
17101035,40,5
17101035,30,3
17101035,24,3
17101035,38,4
17101035,14,3
17101035,26,1
17101035,37,2
17101035,50,1
17101035,46,5
17101036,61,3
17101036,34,5
17101036,3,3
17101036,38,3
17101036,48,1
17101036,26,4
17101036,61,3
17101036,11,1
17101036,40,1
17101036,26,1
17101036,19,5
17101036,29,4
17101036,35,1
17101036,4,1
17101036,52,5
17101036,52,1
17101036,7,4
17101036,19,3
17101036,57,5
17101036,32,2
17101036,30,5
17101036,59,3
17101036,30,3
17101036,21,1
17101036,10,4
17101036,62,4
17101036,26,1
17101036,57,1
17101036,30,3
17101036,49,5
17101037,34,1
17101037,55,3
17101037,61,1
17101037,5,4
17101037,50,5
17101037,36,5
17101037,31,3
17101037,54,5
17101037,26,2
17101037,32,1
17101037,9,2
17101037,2,1
17101037,51,3
17101037,28,4
17101037,29,4
17101037,55,3
17101037,50,4
17101037,32,4
17101037,28,1
17101037,32,5
17101037,63,5
17101037,9,1
17101037,7,5
17101037,21,5
17101037,9,3
17101037,16,3
17101037,11,2
17101037,1,1
17101037,60,4
17101037,26,3
17101038,20,2
17101038,25,2
17101038,44,5
17101038,2,2
17101038,52,3
17101038,33,1
17101038,21,2
17101038,5,4
17101038,4,5
17101038,32,4
17101038,20,3
17101038,42,4
17101038,10,2
17101038,47,3
17101038,25,5
17101038,29,5
17101038,15,3
17101038,44,3
17101038,56,4
17101038,27,2
17101038,51,3
17101038,62,4
17101038,53,2
17101038,14,1
17101038,48,2
17101038,5,5
17101038,33,5
17101038,5,1
17101038,6,5
17101038,39,5
17101039,51,1
17101039,11,4
17101039,55,1
17101039,30,2
17101039,58,5
17101039,2,4
17101039,8,3
17101039,18,4
17101039,28,3
17101039,60,5
17101039,27,1
17101039,8,5
17101039,17,4
17101039,2,1
17101039,61,1
17101039,4,2
17101039,36,2
17101039,24,1
17101039,40,1
17101039,35,1
17101039,40,2
17101039,34,2
17101039,6,4
17101039,9,4
17101039,60,2
17101039,24,4
17101039,11,1
17101039,54,4
17101039,63,1
17101039,57,3
17101040,19,1
17101040,12,4
17101040,43,4
17101040,46,3
17101040,44,3
17101040,23,3
17101040,24,2
17101040,19,2
17101040,58,3
17101040,9,4
17101040,45,1
17101040,8,5
17101040,12,1
17101040,7,3
17101040,22,3
17101040,36,3
17101040,17,4
17101040,5,3
17101040,35,3
17101040,7,3
17101040,33,3
17101040,52,2
17101040,45,2
17101040,6,3
17101040,17,5
17101040,10,1
17101040,48,5
17101040,8,1
17101040,32,5
17101040,12,4
17101041,39,3
17101041,19,3
17101041,21,1
17101041,42,3
17101041,18,2
17101041,46,5
17101041,38,5
17101041,37,5
17101041,22,1
17101041,47,2
17101041,5,1
17101041,2,3
17101041,30,5
17101041,21,1
17101041,21,4
17101041,43,3
17101041,34,1
17101041,24,2
17101041,23,2
17101041,22,5
17101041,34,1
17101041,60,3
17101041,45,5
17101041,42,1
17101041,52,3
17101041,22,2
17101041,35,3
17101041,16,2
17101041,14,1
17101041,44,3
17101042,45,2
17101042,54,5
17101042,13,3
17101042,18,2
17101042,37,5
17101042,19,1
17101042,13,4
17101042,33,3
17101042,21,2
17101042,15,5
17101042,56,2
17101042,43,5
17101042,28,1
17101042,51,5
17101042,39,3
17101042,62,2
17101042,4,5
17101042,14,2
17101042,61,3
17101042,60,2
17101042,41,5
17101042,42,4
17101042,43,3
17101042,53,3
17101042,12,3
17101042,20,4
17101042,35,3
17101042,53,4
17101042,22,2
17101042,10,1
17101043,21,5
17101043,49,4
17101043,19,3
17101043,44,2
17101043,8,4
17101043,8,2
17101043,32,3
17101043,48,5
17101043,14,2
17101043,20,4
17101043,57,4
17101043,8,2
17101043,13,4
17101043,42,5
17101043,54,5
17101043,8,5
17101043,57,2
17101043,12,4
17101043,17,4
17101043,14,4
17101043,59,4
17101043,50,3
17101043,7,4
17101043,25,5
17101043,4,5
17101043,35,4
17101043,22,5
17101043,21,5
17101043,36,2
17101043,27,1
17101044,42,3
17101044,58,4
17101044,4,2
17101044,47,2
17101044,5,5
17101044,44,2
17101044,21,5
17101044,27,4
17101044,34,4
17101044,53,4
17101044,26,4
17101044,31,4
17101044,7,5
17101044,49,4
17101044,57,1
17101044,57,3
17101044,60,3
17101044,7,5
17101044,42,5
17101044,48,4
17101044,40,2
17101044,28,2
17101044,42,3
17101044,4,3
17101044,24,5
17101044,16,1
17101044,14,5
17101044,56,5
17101044,7,3
17101044,44,3
17101045,55,4
17101045,46,2
17101045,35,4
17101045,60,2
17101045,13,3
17101045,18,2
17101045,8,5
17101045,10,2
17101045,50,4
17101045,47,5
17101045,35,5
17101045,2,3
17101045,26,1
17101045,56,2
17101045,3,5
17101045,58,2
17101045,53,1
17101045,23,4
17101045,44,1
17101045,58,3
17101045,5,1
17101045,57,4
17101045,31,4
17101045,58,2
17101045,5,2
17101045,1,2
17101045,5,3
17101045,40,2
17101045,8,2
17101045,28,2
17101046,24,5
17101046,2,3
17101046,28,4
17101046,49,3
17101046,19,5
17101046,62,2
17101046,31,2
17101046,23,3
17101046,6,5
17101046,41,5
17101046,52,1
17101046,62,5
17101046,54,5
17101046,21,3
17101046,17,2
17101046,41,2
17101046,16,1
17101046,60,4
17101046,61,1
17101046,11,3
17101046,41,5
17101046,38,2
17101046,60,5
17101046,16,1
17101046,47,3
17101046,58,2
17101046,59,3
17101046,34,5
17101046,22,2
17101046,52,5
17101047,38,2
17101047,44,3
17101047,43,1
17101047,41,4
17101047,44,2
17101047,47,2
17101047,58,2
17101047,59,3
17101047,60,1
17101047,55,1
17101047,31,3
17101047,20,5
17101047,8,1
17101047,19,4
17101047,46,5
17101047,36,4
17101047,47,3
17101047,34,5
17101047,36,3
17101047,10,1
17101047,61,5
17101047,53,4
17101047,32,5
17101047,55,4
17101047,34,1
17101047,2,2
17101047,8,3
17101047,19,1
17101047,44,2
17101047,22,1
17101048,48,5
17101048,14,4
17101048,31,5
17101048,51,4
17101048,58,4
17101048,28,3
17101048,62,4
17101048,56,2
17101048,44,4
17101048,43,4
17101048,7,5
17101048,19,2
17101048,2,1
17101048,7,3
17101048,53,2
17101048,44,5
17101048,54,5
17101048,41,3
17101048,22,4
17101048,40,1
17101048,48,5
17101048,28,4
17101048,10,3
17101048,13,4
17101048,42,5
17101048,43,5
17101048,42,3
17101048,50,5
17101048,21,4
17101048,9,3
17101049,19,1
17101049,4,2
17101049,32,5
17101049,8,5
17101049,36,3
17101049,58,1
17101049,57,1
17101049,44,1
17101049,2,4
17101049,55,1
17101049,51,4
17101049,35,1
17101049,40,2
17101049,49,4
17101049,62,4
17101049,15,3
17101049,25,5
17101049,54,3
17101049,4,1
17101049,41,2
17101049,59,5
17101049,33,4
17101049,22,4
17101049,60,4
17101049,43,3
17101049,40,5
17101049,56,4
17101049,62,4
17101049,18,4
17101049,53,2
17101050,20,1
17101050,14,3
17101050,14,4
17101050,6,2
17101050,58,5
17101050,30,2
17101050,33,4
17101050,16,5
17101050,44,5
17101050,21,4
17101050,18,5
17101050,60,3
17101050,45,5
17101050,31,2
17101050,37,3
17101050,54,5
17101050,39,4
17101050,59,5
17101050,18,1
17101050,57,1
17101050,22,1
17101050,32,5
17101050,24,5
17101050,16,5
17101050,7,4
17101050,29,2
17101050,62,3
17101050,60,3
17101050,14,3
17101050,37,2
17101051,20,5
17101051,20,4
17101051,14,5
17101051,22,2
17101051,49,4
17101051,7,4
17101051,63,4
17101051,52,5
17101051,17,2
17101051,50,1
17101051,13,2
17101051,3,3
17101051,27,1
17101051,29,5
17101051,16,4
17101051,25,4
17101051,11,1
17101051,7,3
17101051,53,2
17101051,49,2
17101051,17,5
17101051,43,5
17101051,32,1
17101051,29,5
17101051,46,2
17101051,4,2
17101051,48,5
17101051,29,4
17101051,21,1
17101051,14,4
17101052,61,5
17101052,58,5
17101052,43,3
17101052,44,1
17101052,47,3
17101052,28,5
17101052,4,3
17101052,40,2
17101052,1,1
17101052,42,1
17101052,58,3
17101052,27,5
17101052,23,1
17101052,26,4
17101052,51,3
17101052,15,1
17101052,61,5
17101052,50,3
17101052,13,2
17101052,12,1
17101052,29,1
17101052,5,5
17101052,57,2
17101052,31,3
17101052,16,3
17101052,8,3
17101052,49,1
17101052,40,5
17101052,54,4
17101052,11,2
17101053,11,3
17101053,17,2
17101053,32,5
17101053,34,2
17101053,25,5
17101053,58,3
17101053,32,4
17101053,18,1
17101053,46,4
17101053,62,1
17101053,46,2
17101053,40,5
17101053,1,1
17101053,20,1
17101053,32,3
17101053,52,2
17101053,18,4
17101053,7,2
17101053,26,2
17101053,62,2
17101053,59,5
17101053,54,3
17101053,26,5
17101053,20,1
17101053,52,1
17101053,33,2
17101053,36,3
17101053,17,5
17101053,1,5
17101053,18,3
17101054,40,5
17101054,44,5
17101054,6,2
17101054,39,3
17101054,30,3
17101054,36,1
17101054,47,1
17101054,23,1
17101054,52,1
17101054,17,5
17101054,50,3
17101054,5,4
17101054,35,2
17101054,19,2
17101054,57,4
17101054,18,1
17101054,26,4
17101054,5,4
17101054,58,2
17101054,33,2
17101054,34,1
17101054,41,5
17101054,29,4
17101054,53,4
17101054,24,5
17101054,32,3
17101054,8,4
17101054,8,3
17101054,4,1
17101054,19,1
17101055,1,2
17101055,37,3
17101055,63,1
17101055,48,1
17101055,45,3
17101055,42,1
17101055,25,1
17101055,15,4
17101055,14,5
17101055,14,1
17101055,42,3
17101055,28,2
17101055,7,1
17101055,35,3
17101055,54,3
17101055,19,2
17101055,56,2
17101055,17,5
17101055,55,3
17101055,46,1
17101055,49,2
17101055,48,4
17101055,46,2
17101055,23,1
17101055,46,3
17101055,28,1
17101055,20,5
17101055,59,2
17101055,11,2
17101055,3,1
17101056,36,3
17101056,47,1
17101056,54,4
17101056,60,3
17101056,37,4
17101056,20,5
17101056,48,5
17101056,43,2
17101056,26,2
17101056,22,5
17101056,10,3
17101056,52,5
17101056,31,2
17101056,58,5
17101056,36,1
17101056,5,1
17101056,54,5
17101056,19,3
17101056,17,2
17101056,50,5
17101056,23,4
17101056,60,5
17101056,25,2
17101056,9,5
17101056,17,5
17101056,10,2
17101056,1,2
17101056,35,2
17101056,12,2
17101056,13,1
17101057,43,4
17101057,61,2
17101057,49,1
17101057,16,1
17101057,7,2
17101057,15,3
17101057,34,4
17101057,43,3
17101057,33,2
17101057,24,2
17101057,44,4
17101057,11,3
17101057,29,2
17101057,38,5
17101057,45,2
17101057,24,5
17101057,42,1
17101057,49,2
17101057,42,3
17101057,4,5
17101057,1,3
17101057,55,4
17101057,54,5
17101057,8,3
17101057,56,1
17101057,56,1
17101057,13,2
17101057,50,3
17101057,43,4
17101057,42,4
17101058,51,2
17101058,63,1
17101058,5,4
17101058,52,3
17101058,60,4
17101058,20,3
17101058,45,5
17101058,11,5
17101058,18,5
17101058,54,1
17101058,63,2
17101058,49,2
17101058,58,4
17101058,35,4
17101058,56,4
17101058,9,3
17101058,3,4
17101058,53,4
17101058,4,4
17101058,49,5
17101058,51,1
17101058,51,2
17101058,3,4
17101058,37,1
17101058,27,4
17101058,52,4
17101058,33,2
17101058,7,5
17101058,53,1
17101058,4,4
17101059,35,2
17101059,19,1
17101059,54,4
17101059,41,1
17101059,44,2
17101059,19,2
17101059,21,4
17101059,54,1
17101059,28,5
17101059,2,5
17101059,63,3
17101059,26,3
17101059,36,2
17101059,19,2
17101059,57,5
17101059,56,1
17101059,29,4
17101059,19,5
17101059,11,2
17101059,42,3
17101059,10,4
17101059,26,3
17101059,34,5
17101059,57,2
17101059,2,3
17101059,32,3
17101059,20,2
17101059,46,1
17101059,30,5
17101059,41,5
17101060,13,3
17101060,21,1
17101060,12,3
17101060,8,3
17101060,50,3
17101060,4,4
17101060,6,4
17101060,54,3
17101060,30,4
17101060,47,3
17101060,29,2
17101060,54,4
17101060,60,3
17101060,11,5
17101060,26,2
17101060,24,4
17101060,47,5
17101060,61,2
17101060,17,2
17101060,1,3
17101060,39,5
17101060,52,1
17101060,45,3
17101060,26,4
17101060,19,2
17101060,42,2
17101060,26,1
17101060,48,3
17101060,10,1
17101060,58,3
17101061,43,1
17101061,31,1
17101061,14,1
17101061,2,2
17101061,53,1
17101061,41,3
17101061,12,1
17101061,16,1
17101061,31,5
17101061,1,3
17101061,54,2
17101061,15,3
17101061,29,2
17101061,18,4
17101061,32,5
17101061,6,4
17101061,1,1
17101061,59,5
17101061,28,2
17101061,37,1
17101061,27,5
17101061,5,3
17101061,15,1
17101061,50,5
17101061,40,1
17101061,43,2
17101061,23,1
17101061,1,3
17101061,36,4
17101061,40,4
17101062,54,3
17101062,10,5
17101062,15,2
17101062,18,3
17101062,63,1
17101062,50,4
17101062,13,2
17101062,30,4
17101062,55,2
17101062,9,3
17101062,32,3
17101062,10,3
17101062,57,3
17101062,23,5
17101062,58,1
17101062,56,2
17101062,12,4
17101062,9,4
17101062,53,5
17101062,34,5
17101062,41,1
17101062,28,2
17101062,41,4
17101062,13,1
17101062,36,1
17101062,56,2
17101062,57,2
17101062,6,5
17101062,34,4
17101062,35,2
17101063,5,5
17101063,27,2
17101063,5,4
17101063,45,4
17101063,57,5
17101063,63,4
17101063,32,2
17101063,60,4
17101063,61,5
17101063,7,1
17101063,32,4
17101063,58,3
17101063,52,1
17101063,37,3
17101063,25,5
17101063,49,4
17101063,38,5
17101063,8,1
17101063,56,3
17101063,26,4
17101063,5,5
17101063,45,1
17101063,60,5
17101063,37,4
17101063,48,3
17101063,6,3
17101063,33,1
17101063,15,3
17101063,62,3
17101063,6,4
17101064,41,1
17101064,53,1
17101064,19,4
17101064,45,3
17101064,51,5
17101064,25,4
17101064,10,1
17101064,46,2
17101064,58,2
17101064,10,4
17101064,46,2
17101064,50,4
17101064,49,3
17101064,12,4
17101064,48,1
17101064,38,3
17101064,27,3
17101064,19,3
17101064,14,4
17101064,13,4
17101064,60,3
17101064,36,5
17101064,54,1
17101064,8,1
17101064,40,5
17101064,58,3
17101064,57,1
17101064,48,5
17101064,63,1
17101064,37,5
17101065,13,1
17101065,46,1
17101065,17,5
17101065,13,4
17101065,7,2
17101065,5,4
17101065,41,1
17101065,18,5
17101065,26,3
17101065,1,5
17101065,33,2
17101065,52,1
17101065,33,2
17101065,27,3
17101065,11,5
17101065,40,3
17101065,30,4
17101065,38,4
17101065,3,2
17101065,39,4
17101065,8,1
17101065,21,3
17101065,29,4
17101065,62,5
17101065,13,2
17101065,50,5
17101065,20,1
17101065,8,5
17101065,21,1
17101065,23,4
17101066,3,4
17101066,10,4
17101066,10,2
17101066,1,3
17101066,62,1
17101066,38,4
17101066,31,3
17101066,37,4
17101066,48,5
17101066,41,2
17101066,17,5
17101066,45,2
17101066,33,4
17101066,54,5
17101066,42,5
17101066,57,2
17101066,10,2
17101066,27,1
17101066,55,1
17101066,23,1
17101066,44,2
17101066,54,3
17101066,27,5
17101066,45,3
17101066,13,5
17101066,47,2
17101066,12,4
17101066,4,5
17101066,25,3
17101066,52,2
17101067,21,1
17101067,6,2
17101067,45,5
17101067,40,1
17101067,12,3
17101067,25,4
17101067,16,3
17101067,52,2
17101067,19,1
17101067,49,3
17101067,13,3
17101067,2,4
17101067,40,4
17101067,25,4
17101067,46,1
17101067,39,5
17101067,42,1
17101067,14,2
17101067,5,3
17101067,38,4
17101067,11,5
17101067,5,4
17101067,24,4
17101067,31,5
17101067,10,3
17101067,61,5
17101067,37,4
17101067,50,5
17101067,19,1
17101067,35,5
17101068,2,5
17101068,38,5
17101068,8,2
17101068,30,5
17101068,4,2
17101068,34,2
17101068,30,4
17101068,4,4
17101068,17,2
17101068,16,4
17101068,59,1
17101068,42,3
17101068,12,5
17101068,44,4
17101068,30,1
17101068,26,5
17101068,27,3
17101068,58,3
17101068,6,3
17101068,40,3
17101068,20,3
17101068,41,1
17101068,24,4
17101068,49,4
17101068,13,5
17101068,53,2
17101068,57,4
17101068,15,5
17101068,63,5
17101068,2,3
17101069,7,5
17101069,22,5
17101069,62,2
17101069,22,3
17101069,62,2
17101069,58,5
17101069,44,4
17101069,57,2
17101069,53,3
17101069,5,5
17101069,49,2
17101069,19,1
17101069,12,1
17101069,18,5
17101069,60,5
17101069,30,1
17101069,55,2
17101069,47,1
17101069,61,4
17101069,16,5
17101069,47,2
17101069,15,2
17101069,11,4
17101069,62,3
17101069,38,4
17101069,49,3
17101069,15,4
17101069,38,2
17101069,30,3
17101069,50,3
17101070,18,1
17101070,13,4
17101070,6,4
17101070,54,2
17101070,54,2
17101070,40,2
17101070,52,2
17101070,51,2
17101070,18,2
17101070,30,1
17101070,45,2
17101070,27,1
17101070,51,1
17101070,51,4
17101070,40,2
17101070,32,1
17101070,2,1
17101070,52,1
17101070,55,2
17101070,30,3
17101070,56,4
17101070,47,4
17101070,47,3
17101070,20,1
17101070,49,5
17101070,43,3
17101070,58,1
17101070,16,5
17101070,62,1
17101070,33,3
17101071,31,3
17101071,41,4
17101071,54,2
17101071,19,2
17101071,49,5
17101071,20,4
17101071,8,1
17101071,25,1
17101071,27,2
17101071,14,3
17101071,2,5
17101071,18,4
17101071,42,5
17101071,63,1
17101071,61,1
17101071,55,5
17101071,26,4
17101071,5,4
17101071,29,1
17101071,57,3
17101071,7,2
17101071,47,3
17101071,31,4
17101071,10,5
17101071,53,4
17101071,49,3
17101071,16,1
17101071,42,4
17101071,6,4
17101071,27,4
17101072,3,1
17101072,20,4
17101072,33,4
17101072,9,4
17101072,58,1
17101072,20,3
17101072,44,3
17101072,36,3
17101072,12,1
17101072,21,2
17101072,49,5
17101072,17,4
17101072,34,5
17101072,33,1
17101072,35,2
17101072,53,5
17101072,63,1
17101072,21,4
17101072,26,3
17101072,63,2
17101072,55,3
17101072,53,2
17101072,3,3
17101072,3,3
17101072,6,4
17101072,10,1
17101072,27,2
17101072,59,4
17101072,10,2
17101072,36,2
17101073,10,3
17101073,20,4
17101073,7,1
17101073,18,2
17101073,37,5
17101073,1,3
17101073,10,3
17101073,54,5
17101073,15,2
17101073,52,2
17101073,48,2
17101073,51,4
17101073,27,3
17101073,20,3
17101073,44,5
17101073,29,1
17101073,27,5
17101073,41,4
17101073,31,3
17101073,50,3
17101073,44,5
17101073,27,1
17101073,27,4
17101073,61,3
17101073,20,5
17101073,56,3
17101073,51,3
17101073,31,4
17101073,61,2
17101073,45,3
17101074,41,4
17101074,50,1
17101074,21,5
17101074,38,1
17101074,28,3
17101074,14,1
17101074,29,4
17101074,3,5
17101074,39,5
17101074,12,2
17101074,30,2
17101074,55,2
17101074,53,5
17101074,20,4
17101074,51,1
17101074,63,1
17101074,1,3
17101074,11,5
17101074,32,4
17101074,40,5
17101074,35,4
17101074,24,1
17101074,29,2
17101074,17,1
17101074,53,2
17101074,17,1
17101074,49,5
17101074,18,1
17101074,23,4
17101074,4,5
17101075,5,4
17101075,21,2
17101075,54,5
17101075,47,3
17101075,45,4
17101075,30,4
17101075,59,2
17101075,41,5
17101075,52,3
17101075,34,5
17101075,2,3
17101075,58,1
17101075,35,5
17101075,45,4
17101075,60,3
17101075,6,2
17101075,21,4
17101075,45,4
17101075,43,2
17101075,36,2
17101075,32,4
17101075,58,1
17101075,47,2
17101075,61,4
17101075,31,2
17101075,29,2
17101075,39,4
17101075,40,4
17101075,7,5
17101075,10,2
17101076,26,4
17101076,46,3
17101076,41,4
17101076,46,5
17101076,19,5
17101076,21,4
17101076,60,2
17101076,27,3
17101076,57,5
17101076,16,3
17101076,49,5
17101076,61,4
17101076,7,4
17101076,27,4
17101076,28,1
17101076,31,5
17101076,18,5
17101076,8,4
17101076,21,2
17101076,51,3
17101076,3,2
17101076,28,5
17101076,23,1
17101076,24,3
17101076,50,3
17101076,56,3
17101076,63,1
17101076,52,5
17101076,2,5
17101076,51,3
17101077,49,3
17101077,13,5
17101077,28,2
17101077,22,4
17101077,45,3
17101077,31,5
17101077,29,1
17101077,6,1
17101077,43,3
17101077,15,2
17101077,23,1
17101077,29,4
17101077,30,5
17101077,54,2
17101077,49,4
17101077,46,4
17101077,47,2
17101077,28,2
17101077,53,1
17101077,27,1
17101077,59,3
17101077,2,5
17101077,24,3
17101077,47,5
17101077,46,1
17101077,42,1
17101077,21,5
17101077,35,4
17101077,13,5
17101077,3,3
17101078,7,1
17101078,62,1
17101078,52,2
17101078,20,5
17101078,24,2
17101078,61,5
17101078,13,4
17101078,36,5
17101078,17,3
17101078,17,4
17101078,55,4
17101078,45,4
17101078,55,2
17101078,35,1
17101078,30,4
17101078,48,5
17101078,37,4
17101078,31,2
17101078,15,2
17101078,54,3
17101078,19,2
17101078,30,3
17101078,53,2
17101078,56,5
17101078,45,4
17101078,57,1
17101078,25,1
17101078,58,5
17101078,33,3
17101078,61,5
17101079,60,4
17101079,36,5
17101079,28,5
17101079,5,5
17101079,61,1
17101079,61,4
17101079,20,1
17101079,43,4
17101079,34,1
17101079,56,4
17101079,3,2
17101079,28,3
17101079,16,1
17101079,30,4
17101079,17,1
17101079,14,2
17101079,9,5
17101079,33,2
17101079,21,2
17101079,20,2
17101079,2,5
17101079,59,4
17101079,53,5
17101079,9,3
17101079,28,4
17101079,50,1
17101079,10,2
17101079,9,2
17101079,40,4
17101079,6,5
17101080,36,5
17101080,58,1
17101080,36,4
17101080,31,5
17101080,54,3
17101080,57,5
17101080,20,4
17101080,37,1
17101080,15,5
17101080,44,4
17101080,47,1
17101080,42,5
17101080,8,3
17101080,35,1
17101080,1,1
17101080,17,4
17101080,61,5
17101080,6,1
17101080,30,2
17101080,26,3
17101080,19,3
17101080,41,5
17101080,45,4
17101080,22,1
17101080,14,3
17101080,39,4
17101080,39,2
17101080,36,1
17101080,10,5
17101080,11,4
17102001,27,2
17102001,40,2
17102001,59,2
17102001,42,5
17102001,1,4
17102001,10,5
17102001,10,5
17102001,4,2
17102001,45,2
17102001,47,3
17102001,10,2
17102001,43,3
17102001,20,4
17102001,60,2
17102001,56,5
17102001,22,1
17102001,61,4
17102001,36,3
17102001,22,2
17102001,47,5
17102001,13,4
17102001,53,2
17102001,18,2
17102001,18,2
17102001,12,1
17102001,25,4
17102001,16,1
17102001,14,2
17102001,2,5
17102001,47,1
17102001,47,2
17102001,47,3
17102001,54,3
17102001,33,2
17102001,48,5
17102001,58,4
17102001,7,3
17102001,21,4
17102001,26,4
17102001,36,5
17102001,44,4
17102001,24,1
17102001,22,3
17102001,33,5
17102001,29,2
17102001,24,1
17102001,20,1
17102001,51,3
17102001,38,3
17102001,7,4
17102002,59,2
17102002,50,3
17102002,55,3
17102002,15,5
17102002,33,3
17102002,63,3
17102002,11,3
17102002,15,5
17102002,46,1
17102002,24,1
17102002,49,2
17102002,1,5
17102002,61,3
17102002,20,1
17102002,20,3
17102002,31,1
17102002,59,4
17102002,57,5
17102002,36,2
17102002,18,2
17102002,48,2
17102002,63,2
17102002,6,4
17102002,9,1
17102002,61,4
17102002,25,2
17102002,58,5
17102002,15,5
17102002,15,3
17102002,26,4
17102002,39,1
17102002,46,1
17102002,24,5
17102002,12,1
17102002,34,2
17102002,29,1
17102002,6,2
17102002,9,4
17102002,19,5
17102002,23,2
17102002,59,5
17102002,33,5
17102002,52,2
17102002,10,4
17102002,7,5
17102002,29,1
17102002,60,3
17102002,25,1
17102002,54,5
17102002,4,4
17102003,13,2
17102003,35,2
17102003,24,3
17102003,48,2
17102003,39,3
17102003,15,5
17102003,21,2
